,Sku1,Sku2,Count
16639,exportorganiccoloredbillpepper,honey,1
16640,exportorganiccoloredbillpepper,babypotatoesagrovate,1
16641,221001,281052,1
16642,beef,whiteteafennelandpeppermint,1
16643,beef,organiccherrytomatos,1
16644,beef,minniesdriedfigs,1
16645,beef,whitemuskandbrownsugarbodybutter,1
16646,beef,hmburgerchemicalfreefrozen,1
16647,beef,bioorganicrotinipasta,1
16648,exportorganiccoloredbillpepper,beefstripschemicalfreefrozen,1
16649,beef,kakafruit,1
16650,exportorganiccoloredbillpepper,aubergeneroumy-chemicalfree,1
16651,beef,wholechickenchemicalfree,1
16652,beef,swisschardchemicalfree,1
16653,exportorganiccoloredbillpepper,redgrapes-seedlesschemicalfree,1
16654,461032,431004,1
16655,461032,blackpepper123,1
16656,501005,chocolatebiscutis(Gluten free),1
16657,221001,501011,1
16658,221001,281014,1
16659,221001,161009,1
16660,221001,soyamilkwithbanana,1
16661,221001,301016,1
16662,221001,261008,1
16663,461032,Banana bread(Gluten free),1
16664,221001,281032,1
16665,461032,581001,1
16666,221001,40014,1
16667,461032,351010,1
16668,461032,281090,1
16669,221001,281059,1
16670,461032,151016,1
16671,461032,281058,1
16672,221001,361002,1
16673,461032,40015,1
16674,221001,speltryecrackersmixedseeds,1
16675,221001,roquettemakar,1
16676,461032,261020,1
16677,221001,spinach122,1
16678,221001,unsweetenedsoymilk,1
16679,221001,driedpearchemicalfree,1
16680,461032,551001,1
16681,461032,301003,1
16682,221001,341009,1
16683,221001,10001,1
16684,beef,rediceberglettuce,1
16685,exportorganiccoloredbillpepper,walnutshelledraw,1
16686,beef,facialmistfacialtoner,1
16687,beef,flaxoil,1
16688,beef,organiclime,1
16689,exportorganiccoloredbillpepper,coloredbeetma,1
16690,beef,ryebreadloaf,1
16691,beef,exportorganicgreenbean1,1
16692,exportorganiccoloredbillpepper,driedfigschemicalfree,1
16693,beef,babyonions,1
16694,exportorganiccoloredbillpepper,fricolightslices,1
16695,exportorganiccoloredbillpepper,granolabars,1
16696,exportorganiccoloredbillpepper,babyblackaubergene,1
16697,exportorganiccoloredbillpepper,herbalteapot,1
16698,celerychemicalfree,greenicebergma,1
16699,beef,exportorganiclemon,1
16700,celerychemicalfree,importedamericanpears,1
16701,beef,drumstickschemicalfree,1
16702,celerychemicalfree,pecanraw,1
16703,celerychemicalfree, amaranth,1
16704,beef,exportorganicspringonion1,1
16705,celerychemicalfree,sweetpineapples,1
16706,beef,babycorn,1
16707,celerychemicalfree,cucumberchemicalfree,1
16708,celerychemicalfree,5.06013E+12,1
16709,celerychemicalfree,40003,1
16710,celerychemicalfree,top,1
16711,celerychemicalfree,221015,1
16712,celerychemicalfree,40018,1
16713,celerychemicalfree,40021,1
16714,beef,naturalsuperberriesred,1
16715,exportorganiccoloredbillpepper,drumstickschemicalfree,1
16716,exportorganiccoloredbillpepper,oomfskinnyberryblast,1
16717,beef,clementina,1
16718,exportorganiccoloredbillpepper,sweetoranges,1
16719,exportorganiccoloredbillpepper,finncrisporiginalrye,1
16720,beef,thymema,1
16721,exportorganiccoloredbillpepper,alaracrunchyoatsgfgranola,1
16722,exportorganiccoloredbillpepper,sproutsmak,1
16723,beef,driedapricots,1
16724,beef,glutenfreevanillacakemix,1
16725,exportorganiccoloredbillpepper,alaraeverydaypureoatsgf,1
16726,exportorganiccoloredbillpepper,driedprunewithpits,1
16727,exportorganiccoloredbillpepper,saladflowersmak,1
16728,exportorganiccoloredbillpepper,beeffilletcubeschemicalfree,1
16729,beef,redswisschardchemicalfree,1
16730,beef,scharfrollinihoneybiscuits,1
16731,beef,beeffilletcubeschemicalfree,1
16732,beef,scandinaviantwistedbaguettetordu,1
16733,beef,organicdriedbayleaf,1
16734,exportorganiccoloredbillpepper,wheatgermmiracle,1
16735,exportorganiccoloredbillpepper,guava,1
16736,beef,Sweet red oranges (for juicing),1
16737,exportorganiccoloredbillpepper,mestemacherorganicwholemealryebread,1
16738,beef,paprika,1
16739,beef,soyamilktocreatetheperfectalproccino,1
16740,beef,naturalblueberry,1
16741,beef,ecofarmedshortgrainbrownrice,1
16742,beef,chilliflakes,1
16743,461032,281059,1
16744,461032,361006,1
16745,461032,141008,1
16746,lemongrassma,toastbreadflourglutenfree,1
16747,baladibread,unsweetenedalmondmilk,1
16748,lollarossalettucechemicalfree,ecofarmedshortgrainbrownrice,1
16749,baladibread,cookies,1
16750,baladibread,importedamericanpears,1
16751,lollarossalettucechemicalfree,291003,1
16752,lollarossalettucechemicalfree,celerysalt,1
16753,lemongrassma,20022,1
16754,lemongrassma,bioorganicrotinipasta,1
16755,lollarossalettucechemicalfree,alaracrunchyoatsgfgranola,1
16756,lemongrassma,kakafruit,1
16757,lollarossalettucechemicalfree,Sweet red oranges (for juicing),1
16758,lemongrassma,oakleaflettucemakar,1
16759,lemongrassma,finncrispgarlic,1
16760,lollarossalettucechemicalfree,scharwafercacao,1
16761,lollarossalettucechemicalfree,321002,1
16762,lollarossalettucechemicalfree,driedmushroomchemicalfree,1
16763,lemongrassma,color beet,1
16764,lollarossalettucechemicalfree,driedgojiberries,1
16765,lemongrassma,swisschardchemicalfree,1
16766,lollarossalettucechemicalfree,unsweetenedsoymilk,1
16767,lemongrassma,soymilkbio,1
16768,lollarossalettucechemicalfree,spinach122,1
16769,lemongrassma,rediceberglettuce,1
16770,lemongrassma,finncrispcoriander,1
16771,lemongrassma,mixedherbs,1
16772,lemongrassma,bioorganicpennepasta,1
16773,lollarossalettucechemicalfree,291004,1
16774,baladibread,top,1
16775,lollarossalettucechemicalfree,driedcherrychemicalfree,1
16776,baladibread,151001,1
16777,baladibread,greenolivesnatural,1
16778,baladibread,greenbeansfrench,1
16779,501005,351020,1
16780,501005,231001,1
16781,501005,40020,1
16782,lollarossalettucechemicalfree,lemonchemicalfree,1
16783,baladibread,driedapricots,1
16784,baladibread,fricoemmentalslices,1
16785,baladibread,glutenfreevanillacakemix,1
16786,lollarossalettucechemicalfree,medjouldates,1
16787,lollarossalettucechemicalfree,spinachchemicalfree,1
16788,baladibread,panblanco,1
16789,lollarossalettucechemicalfree,20023,1
16790,lollarossalettucechemicalfree,151002,1
16791,baladibread,scandinaviantwistedbaguettetordu,1
16792,baladibread,multigrainbunns4smallbunns,1
16793,lollarossalettucechemicalfree,babycorn,1
16794,lollarossalettucechemicalfree,exportorganicspringonion1,1
16795,lollarossalettucechemicalfree,unsweetenedalmondmilk,1
16796,baladibread,chocolatecakemix,1
16797,baladibread, Sheep,1
16798,baladibread,151014,1
16799,baladibread,organiclime,1
16800,baladibread,chickencutletsshishtawook-chemicalfree,1
16801,lollarossalettucechemicalfree,cayennepepper,1
16802,lollarossalettucechemicalfree,prunejuicenaturally,1
16803,lemongrassma,naturalsuperberriespurple,1
16804,461032,90001,1
16805,lemongrassma,babyonions,1
16806,461032,40003,1
16807,461032,171001,1
16808,lemongrassma,cayennepepper,1
16809,461032,20013,1
16810,lemongrassma,broccoliromanesco,1
16811,lemongrassma,chickencutletsshishtawook-chemicalfree,1
16812,461032,4.04489E+12,1
16813,461032,80005,1
16814,lemongrassma,80002,1
16815,lemongrassma,151001,1
16816,461032,341009,1
16817,461032,20017,1
16818,461032,20028,1
16819,lemongrassma,greencoffee,1
16820,461032,80003,1
16821,lemongrassma,221015,1
16822,461032,221005,1
16823,lemongrassma,speltbreadloaf,1
16824,lemongrassma,driedblueberries,1
16825,lemongrassma,mesclun,1
16826,lemongrassma,exportorganiclemon,1
16827,lemongrassma,honey,1
16828,461032,141009,1
16829,lemongrassma,iceberglettucechemicalfree,1
16830,461032,20010,1
16831,461032,241011,1
16832,461032,exportorganiclemon,1
16833,lemongrassma,chilliflakes,1
16834,lemongrassma,beefstripschemicalfreefrozen,1
16835,461032,40011,1
16836,lollarossalettucechemicalfree,oomfskinnyberryblast,1
16837,lemongrassma,201002,1
16838,lollarossalettucechemicalfree,alaraitggfwithgojicranberriesorg,1
16839,lemongrassma,speltryecrackersmixedseeds,1
16840,lollarossalettucechemicalfree,6.1611E+12,1
16841,lemongrassma,beeffilletcubeschemicalfree,1
16842,lemongrassma,scandinaviantwistedbaguettetordu,1
16843,lemongrassma,minniesdriedmango,1
16844,lollarossalettucechemicalfree,oakleaflettucemakar,1
16845,lemongrassma,unsweetenedsoymilk,1
16846,lemongrassma,20010,1
16847,lollarossalettucechemicalfree,soyamilkwithbanana,1
16848,lemongrassma,vealcutletschemicalfreefrozen,1
16849,lollarossalettucechemicalfree,Guiltlessoatmealcookie,1
16850,lollarossalettucechemicalfree,meattenderiser,1
16851,lemongrassma,Sweet red oranges (for juicing),1
16852,lemongrassma,sproutsmak,1
16853,lollarossalettucechemicalfree,babycherrycarrotsmak,1
16854,lollarossalettucechemicalfree,granolabars,1
16855,lemongrassma,sweetoranges,1
16856,lemongrassma,fennelmak,1
16857,lemongrassma,20003,1
16858,lemongrassma,291003,1
16859,lemongrassma,soyamilktocreatetheperfectalproccino,1
16860,lemongrassma,naturalblueberry,1
16861,vealescalopechemicalfreefrozen,Sweet red oranges (for juicing),1
16862,sproutsma,greenicebergma,1
16863,sproutsma,exportorganiccoloredbillpepper,1
16864,151001,20022,1
16865,80002,221004,1
16866,bananaschemicalfree,broccoliromanesco,1
16867,80002,40021,1
16868,80002,20013,1
16869,bananaschemicalfree,moringapowderorganic,1
16870,80002,driedcherrychemicalfree,1
16871,80002,121001,1
16872,80002,broccoliromanesco,1
16873,80002,341007,1
16874,bananaschemicalfree,cayennepepper,1
16875,80002,40018,1
16876,bananaschemicalfree,driedcherrychemicalfree,1
16877,151001,231001,1
16878,80002,291003,1
16879,151001,351020,1
16880,bananaschemicalfree,ryebreadloaf,1
16881,151001,Banana bread(Gluten free),1
16882,151001,331002,1
16883,151001,361002,1
16884,151001,naturalsuperberriespurple,1
16885,151001,201002,1
16886,151001,basmatiricewhite,1
16887,151001,saladflowersmak,1
16888,151001,90001,1
16889,151001,241011,1
16890,151001,20010,1
16891,80002,naturalblueberry,1
16892,80002,20003,1
16893,bananaschemicalfree,blackpepper,1
16894,80002,341040,1
16895,redradishchemicalfree,blackseedegyptian,1
16896,bananaschemicalfree,organicflaxseeds,1
16897,pastaspaghetti,soyamilktocreatetheperfectalproccino,1
16898,bananaschemicalfree,cashewnutraw,1
16899,bananaschemicalfree,flaxoil,1
16900,bananaschemicalfree,camelmilk,1
16901,pastaspaghetti,broccoliromanesco,1
16902,pastaspaghetti,allpurposebakingflourglutenfree,1
16903,80002,20022,1
16904,80002,40020,1
16905,80002,281076,1
16906,80002,541003,1
16907,80002,151016,1
16908,80002,40002,1
16909,80002,281046,1
16910,80002,541001,1
16911,80002,501011,1
16912,80002,naturalsuperberriespurple,1
16913,80002,basmatiricewhite,1
16914,bananaschemicalfree,speltbreadloaf,1
16915,bananaschemicalfree,almondmilkoriginal,1
16916,80002,501014,1
16917,80002,saladseasoning,1
16918,80002,341020,1
16919,80002,80003,1
16920,80002, oat flakes,1
16921,151001,saladseasoning,1
16922,151001,461033,1
16923,151001,141009,1
16924,manchego,broccoliromanesco,1
16925,bananaschemicalfree,wheatgermmiracle,1
16926,bananaschemicalfree,guava,1
16927,bananaschemicalfree,pomegranatejamnatural,1
16928,bananaschemicalfree,organicbrownricepenne,1
16929,bananaschemicalfree,Wholesomepancakemix,1
16930,bananaschemicalfree,bedouinlamblegchemicalfree,1
16931,manchego,soyamilktocreatetheperfectalproccino,1
16932,bananaschemicalfree,babyyellowzucchini,1
16933,bananaschemicalfree,finncrispmultigrain,1
16934,manchego,pastapenne,1
16935,bananaschemicalfree,Wholesomepancak,1
16936,manchego,cayennepepper,1
16937,manchego,finegrindportugeseseasalt,1
16938,151001,20019,1
16939,bananaschemicalfree,seasaltwithgrinder,1
16940,bananaschemicalfree,alaraitggfwithgojicranberriesorg,1
16941,20020,40020,1
16942,20020,281076,1
16943,20020,341040,1
16944,20020,571001,1
16945,bananaschemicalfree,speltryecrackerssunflowerseeds,1
16946,20020,151016,1
16947,20020,581001,1
16948,bananaschemicalfree,facialmistfacialtoner,1
16949,20020,501011,1
16950,bananaschemicalfree,soymilkbio,1
16951,bananaschemicalfree,whiteteawithpeach,1
16952,bananaschemicalfree,beeffilletcubeschemicalfree,1
16953,bananaschemicalfree,saladflowersmak,1
16954,manchego,speltryecrackersmixedseeds,1
16955,151001, oat flakes,1
16956,151001,paprika,1
16957,151001,20003,1
16958,151001,291003,1
16959,151001,10001,1
16960,151001,80005,1
16961,151001,naturalblueberry,1
16962,151001,driedcherrychemicalfree,1
16963,bananaschemicalfree,naturalblueberry,1
16964,bananaschemicalfree,soyamilktocreatetheperfectalproccino,1
16965,151001,501019,1
16966,151001,80002,1
16967,manchego,whiteteafennelandpeppermint,1
16968,manchego,minniesdriedfigs,1
16969,bananaschemicalfree,spanishextravirginoliveoil,1
16970,manchego,blackpepper,1
16971,bananaschemicalfree, oat flakes,1
16972,manchego,soymilklight,1
16973,bananaschemicalfree,driedmushroomchemicalfree,1
16974,bananaschemicalfree,finncrisp5wholegrains,1
16975,manchego,finncrispmultigrain,1
16976,bananaschemicalfree,driedprunewithpits,1
16977,manchego,cioccolini,1
16978,manchego,pomegranatejamnatural,1
16979,manchego,babypotatoes,1
16980,redradishchemicalfree,341028,1
16981,pastaspaghetti,scharfrollinihoneybiscuits,1
16982,pastaspaghetti,minniesdriedfruitmix,1
16983,40004,461023,1
16984,40004,341019,1
16985,40004,driedpearchemicalfree,1
16986,redradishchemicalfree,221005,1
16987,40004,221005,1
16988,40004,291003,1
16989,redradishchemicalfree,cow milk,1
16990,40004,pastafusilli,1
16991,40004,341034,1
16992,redradishchemicalfree,341014,1
16993,redradishchemicalfree,driedpearchemicalfree,1
16994,40004,171001,1
16995,redradishchemicalfree,glutenfreehomemadebreadmix,1
16996,redradishchemicalfree,90001,1
16997,finegrindportugeseseasalt,thymema,1
16998,redradishchemicalfree,spinach122,1
16999,redradishchemicalfree,341019,1
17000,exportorganicgreenbean1,honeymoonmix,1
17001,exportorganicgreenbean1,minniesdriedfruitmix,1
17002,exportorganicgreenbean1,duckchemicalfree,1
17003,exportorganicgreenbean1,raisinschemicalfree,1
17004,exportorganicgreenbean1,babypotatoesagrovate,1
17005,finegrindportugeseseasalt,arganoilhairconditioner,1
17006,finegrindportugeseseasalt,blueberriesfrozen,1
17007,redradishchemicalfree,panblanco,1
17008,finegrindportugeseseasalt,tofufirmferme,1
17009,finegrindportugeseseasalt,blackpepper,1
17010,redradishchemicalfree,pomegranatefruit,1
17011,redradishchemicalfree,soyamilktocreatetheperfectalproccino,1
17012,redradishchemicalfree,4.04489E+12,1
17013,redradishchemicalfree,clementina,1
17014,redradishchemicalfree, amaranth,1
17015,501019,221005,1
17016,501019,80003,1
17017,501019,20019,1
17018,redradishchemicalfree,5.06013E+12,1
17019,501019,4.04489E+12,1
17020,501019,171001,1
17021,501019,121001,1
17022,redradishchemicalfree,almondmilkoriginal,1
17023,501019,391001,1
17024,40004,341028,1
17025,40004,401007,1
17026,40004,281014,1
17027,40004,161009,1
17028,40004,291012,1
17029,redradishchemicalfree,beefliverchemicalfreefrozen,1
17030,40004,20030,1
17031,40004,281032,1
17032,40004,281012,1
17033,redradishchemicalfree,stevia-1,1
17034,redradishchemicalfree,driedcherrychemicalfree,1
17035,40004,401003,1
17036,40004,581001,1
17037,40004,281010,1
17038,redradishchemicalfree,281052,1
17039,redradishchemicalfree,wheatgermmiracle,1
17040,finegrindportugeseseasalt,goldenflaxseeds-1,1
17041,redradishchemicalfree,401007,1
17042,40018,4.04489E+12,1
17043,40018,roquettemakar,1
17044,40018,spinach122,1
17045,40018,saladflowersmak,1
17046,40018,90001,1
17047,40018,40007,1
17048,40018,501014,1
17049,40018,341020,1
17050,redradishchemicalfree,coloredbeetma,1
17051,40018,80003,1
17052,redradishchemicalfree,color beet,1
17053,40018,paprika,1
17054,40018,20003,1
17055,redradishchemicalfree,finncrispgarlic,1
17056,finegrindportugeseseasalt,guava,1
17057,redradishchemicalfree,241006,1
17058,40018,341034,1
17059,redradishchemicalfree,toastbreadflourglutenfree,1
17060,redradishchemicalfree,20030,1
17061,40018,121001,1
17062,redradishchemicalfree,oakleaflettucemakar,1
17063,pastaspaghetti,bioorganicrotinipasta,1
17064,pastaspaghetti,pumpkinjamnatural,1
17065,pastaspaghetti,soymilkbio,1
17066,redradishchemicalfree,silverbeet,1
17067,redradishchemicalfree,291012,1
17068,redradishchemicalfree,20025,1
17069,40018,speltryecrackersmixedseeds,1
17070,redradishchemicalfree,501015,1
17071,redradishchemicalfree,rediceberglettuce,1
17072,40018,361006,1
17073,redradishchemicalfree,greencoffee,1
17074,finegrindportugeseseasalt,multigrainbunns4smallbunns,1
17075,redradishchemicalfree,bedouinlamblegchemicalfree,1
17076,finegrindportugeseseasalt,organicdriedbayleaf,1
17077,redradishchemicalfree,281010,1
17078,finegrindportugeseseasalt,vealliverchemicalfreefrozen,1
17079,redradishchemicalfree,babyyellowzucchini,1
17080,finegrindportugeseseasalt,soyamilktocreatetheperfectalproccino,1
17081,finegrindportugeseseasalt,rosemaryma,1
17082,finegrindportugeseseasalt,stevia-1,1
17083,redradishchemicalfree,341046,1
17084,finegrindportugeseseasalt,moringapowderorganic,1
17085,40018,40020,1
17086,40018,driedlemongrasschemicalfree,1
17087,40018,281076,1
17088,40018,171002,1
17089,40018,silverbeet,1
17090,40018,341040,1
17091,redradishchemicalfree,mixedherbs,1
17092,40018,151016,1
17093,40018,281084,1
17094,40018,mixedspices,1
17095,40018,Banana bread(Gluten free),1
17096,redradishchemicalfree,finncrispcoriander,1
17097,40018,501011,1
17098,bananaschemicalfree,cloves,1
17099,bananaschemicalfree,wholechickenchemicalfree,1
17100,redradishchemicalfree,pecanraw,1
17101,151005,10001,1
17102,151005,281059,1
17103,151005,361006,1
17104,151005,361002,1
17105,151005,151008,1
17106,151005,241007,1
17107,151005,141008,1
17108,151005,saladflowersmak,1
17109,151005,90001,1
17110,salmonsteak,greenbeansfrench,1
17111,151005,341014,1
17112,151005,221005,1
17113,salmonsteak,driedtomatochemicalfree,1
17114,151005,4.04489E+12,1
17115,salmonsteak,581001,1
17116,151005,151012,1
17117,151005,281052,1
17118,151005,501019,1
17119,151005,40018,1
17120,salmonsteak,261008,1
17121,salmonsteak,finncrisptraditional,1
17122,401008,201010,1
17123,401008,261008,1
17124,salmonsteak,speltryecrackerscumin,1
17125,401008,20030,1
17126,salmonsteak,basmatibrownrice,1
17127,salmonsteak,20025,1
17128,salmonsteak,501015,1
17129,salmonsteak,mixedspices,1
17130,bananaschemicalfree,peanutsinshellchemicalfree,1
17131,salmonsteak,mixedherbs,1
17132,salmonsteak,501011,1
17133,salmonsteak,goldenflaxseeds-1,1
17134,babyonions,scharfrollinihoneybiscuits,1
17135,babyonions,marblecakeglutenfree,1
17136,babyonions,glutenfreehomemadebreadmix,1
17137,babyonions,alaraeverydaypureoatsgf,1
17138,babyonions,vealcutletschemicalfreefrozen,1
17139,babyonions,alaracrunchyoatsgfgranola,1
17140,babyonions,nectarine,1
17141,salmonsteak,bioorganicpennepasta,1
17142,babyonions,sweetoranges,1
17143,babyonions,vealliverchemicalfreefrozen,1
17144,babyonions,pomegranatefruit,1
17145,babyonions,beefcubes,1
17146,babyonions,soyamilktocreatetheperfectalproccino,1
17147,babyonions,naturalblueberry,1
17148,babyonions,4.04489E+12,1
17149,babyonions,pakchoi,1
17150,babyonions,naturalsuperberriesred,1
17151,babyonions,organiclime,1
17152,babyonions,babypotatoesagrovate,1
17153,babyonions,driedcherrychemicalfree,1
17154,babyonions,chickencutletsshishtawook-chemicalfree,1
17155,salmonsteak,ricemilkoriginal,1
17156,babyonions,finegrindportugeseseasalt,1
17157,babyonions,beefliverchemicalfreefrozen,1
17158,401008,241006,1
17159,401008,40026,1
17160,salmonsteak,mestemacherorganicsunflowerseed,1
